1;bunker;607.00;10.55;1789.00;5.72;0
1;bunker;668.00;10.53;1716.00;0.65;0
1;bunker;615.00;11.78;1729.00;4.77;0
1;bunker;584.00;10.10;1942.00;0.04;0
1;bunker;715.00;10.30;1855.00;4.17;0
1;bunker;719.00;10.15;1835.00;5.37;0
1;bunker;462.00;11.00;1730.00;3.21;0
1;bunker;653.00;10.45;1776.00;6.23;0
1;bunker;618.00;10.10;1954.00;1.16;0
1;bunker;554.00;11.45;1633.00;5.28;0
1;bunker;585.00;10.10;1943.00;0.55;0
1;bunker;581.00;12.68;1708.00;3.22;0
1;bunker;611.00;14.53;1659.00;5.88;0
1;bunker;508.00;9.98;1838.00;3.73;0
1;bunker;604.00;10.10;1923.00;3.83;0
1;bunker;728.00;10.65;1761.00;1.67;0
1;bunker;579.00;12.35;1702.00;4.33;0
1;bunker;662.00;9.95;1949.00;0.71;0
1;bunker;716.00;10.23;1888.00;3.73;0
1;bunker;667.00;10.78;1759.00;0.11;0
1;bunker;716.00;10.90;1744.00;2.78;0
1;bunker;725.00;10.48;1806.00;5.44;0
1;bunker;643.00;10.20;1830.00;2.17;0
1;bunker;586.00;10.13;1988.00;4.84;0
1;bunker;682.00;10.10;1824.00;1.23;0
1;bunker;534.00;10.07;1668.00;2.78;0
1;bunker;624.00;10.13;1824.00;0.62;0
1;bunker;567.00;11.70;1647.00;1.83;0
1;bunker;754.00;10.40;1828.00;5.95;0
1;bunker;697.00;10.30;1900.00;2.68;0
1;bunker;596.00;10.13;1853.00;3.90;0
1;bunker;649.00;10.43;1913.00;1.73;0
1;bunker;664.00;10.55;1860.00;4.40;0
1;bunker;765.00;9.90;1893.00;5.96;0
1;bunker;730.00;10.13;1879.00;2.34;0
1;bunker;593.00;11.63;1670.00;0.18;0
1;bunker;629.00;10.38;1923.00;1.39;0
1;bunker;664.00;10.10;1815.00;4.40;0
1;bunker;488.00;10.10;1765.00;0.79;0
1;bunker;748.00;10.23;1873.00;4.91;0
1;bunker;573.00;10.35;1854.00;0.18;0
1;bunker;588.00;10.10;2009.00;2.85;0
1;bunker;587.00;10.25;1990.00;0.69;0
1;bunker;573.00;10.10;1998.00;1.90;0
1;bunker;604.00;10.20;1990.00;4.91;0
1;bunker;578.00;10.15;1979.00;1.29;0
1;bunker;579.00;10.10;1973.00;3.96;0
1;bunker;603.00;10.38;1958.00;0.34;0
1;bunker;609.00;10.20;1951.00;3.36;0
1;bunker;626.00;9.90;1941.00;4.57;0
1;bunker;598.00;10.15;1937.00;2.41;0
1;bunker;632.00;10.28;1926.00;0.25;0
1;bunker;665.00;9.93;1936.00;0.35;0
1;bunker;622.00;10.15;1923.00;4.47;0
1;bunker;666.00;10.07;1916.00;0.85;0
1;bunker;645.00;10.68;1920.00;3.87;0
1;bunker;671.00;10.20;1901.00;5.08;0
1;bunker;702.00;10.38;1884.00;2.92;0
1;bunker;688.00;10.20;1874.00;5.58;0
1;bunker;566.00;10.45;1873.00;0.86;0
1;bunker;579.00;10.18;1887.00;3.52;0
1;bunker;771.00;9.93;1882.00;1.36;0
1;bunker;622.00;10.05;1879.00;4.03;0
1;bunker;728.00;10.13;1864.00;5.59;0
1;bunker;513.00;9.90;1856.00;3.42;0
1;bunker;681.00;10.10;1834.00;4.64;0
1;bunker;706.00;10.18;1847.00;2.48;0
1;bunker;488.00;10.10;1840.00;4.03;0
1;bunker;555.00;10.35;1841.00;0.41;0
1;bunker;428.00;10.03;1833.00;3.08;0
1;bunker;628.00;10.20;1826.00;0.92;0
1;bunker;691.00;10.00;1841.00;1.02;0
1;bunker;491.00;9.98;1818.00;5.15;0
1;bunker;523.00;10.38;1817.00;2.98;0
1;bunker;651.00;10.28;1810.00;4.54;0
1;bunker;725.00;10.30;1821.00;0.92;0
1;bunker;752.00;10.45;1819.00;3.59;0
1;bunker;503.00;10.13;1803.00;1.43;0
1;bunker;479.00;10.25;1810.00;1.53;0
1;bunker;428.00;13.00;1800.00;5.65;0
1;bunker;620.00;10.38;1799.00;2.04;0
1;bunker;633.00;10.43;1794.00;4.70;0
1;bunker;507.00;10.40;1792.00;6.26;0
1;bunker;669.00;10.38;1789.00;4.10;0
1;bunker;623.00;10.60;1768.00;0.48;0
1;bunker;704.00;10.78;1756.00;3.15;0
1;bunker;752.00;10.68;1773.00;6.16;0
1;bunker;686.00;10.60;1734.00;1.09;0
1;bunker;447.00;15.75;1723.00;5.22;0
1;bunker;546.00;12.40;1750.00;0.49;0
1;bunker;490.00;10.55;1735.00;4.61;0
1;bunker;610.00;10.90;1720.00;5.82;0
1;bunker;741.00;10.60;1727.00;3.66;0
1;bunker;706.00;10.60;1727.00;5.22;0
1;bunker;524.00;12.05;1716.00;1.60;0
1;bunker;651.00;10.48;1720.00;5.72;0
1;bunker;558.00;10.93;1690.00;2.10;0
1;bunker;678.00;12.28;1697.00;3.66;0
1;bunker;522.00;12.20;1708.00;0.04;0
1;bunker;605.00;11.00;1697.00;4.17;0
1;bunker;467.00;10.53;1705.00;5.38;0
1;bunker;504.00;10.10;1700.00;2.11;0
1;bunker;649.00;11.88;1697.00;4.78;0
1;bunker;521.00;10.23;1690.00;1.16;0
1;bunker;654.00;13.75;1673.00;2.71;0
1;bunker;610.00;13.35;1672.00;0.55;0
1;bunker;542.00;10.07;1667.00;4.68;0
1;bunker;640.00;13.70;1665.00;5.89;0
1;bunker;596.00;15.03;1658.00;2.62;0
1;bunker;539.00;10.30;1655.00;5.28;0
1;bunker;583.00;14.30;1654.00;1.67;0
1;bunker;633.00;17.08;1651.00;4.33;0
1;bunker;536.00;10.63;1613.00;1.07;0
1;bunker;566.00;13.43;1617.00;2.27;0
1;coastal_bunker;521.00;9.82;1864.00;-1.91;0
1;coastal_bunker;728.00;10.13;1886.00;-3.31;0
1;coastal_bunker;558.00;9.60;1602.00;-0.17;0
1;coastal_bunker;517.00;9.50;1668.00;-1.37;0
1;coastal_bunker;544.00;9.63;1885.00;-1.43;0
1;coastal_bunker;576.00;9.75;1951.00;-1.29;0
1;coastal_bunker;617.00;10.13;1959.00;-4.07;0
1;coastal_bunker;696.00;10.20;1910.00;-2.68;0
1;coastal_bunker;574.00;9.73;1924.00;-2.19;0
1;coastal_bunker;556.00;9.78;1917.00;-2.78;0
1;coastal_bunker;599.00;10.00;2005.00;-4.25;0
1;coastal_bunker;457.00;10.00;1842.00;-3.21;0
1;coastal_bunker;576.00;9.57;1939.00;-1.85;0
1;coastal_bunker;614.00;10.15;1967.00;1.33;0
1;coastal_bunker;722.00;10.18;1889.00;1.57;0
1;coastal_bunker;675.00;10.05;1951.00;1.43;0
1;coastal_bunker;507.00;10.10;1844.00;-3.27;0
1;coastal_bunker;602.00;10.03;2004.00;-4.36;0
1;coastal_bunker;485.00;9.55;1698.00;0.32;0
1;coastal_bunker;484.00;9.50;1852.00;-1.74;0
1;coastal_bunker;545.00;9.50;1604.00;-0.32;0
1;coastal_bunker;665.00;10.15;1939.00;-4.17;0
1;coastal_bunker;525.00;9.98;1633.00;-1.20;0
1;coastal_bunker;570.00;9.57;2006.00;-2.11;0
1;coastal_bunker;518.00;10.07;1853.00;-2.65;0
1;coastal_bunker;463.00;10.10;1844.00;-2.72;0
1;coastal_bunker;619.00;10.18;1981.00;1.23;0
1;coastal_bunker;763.00;10.13;1896.00;-2.36;0
1;coastal_bunker;572.00;9.65;1976.00;-1.57;0
1;coastal_bunker;573.00;9.90;1959.00;-1.57;0
1;coastal_bunker;613.00;10.13;1962.00;-4.49;0
1;coastal_bunker;627.00;9.98;1942.00;-4.33;0
1;coastal_bunker;635.00;10.25;1931.00;-2.25;0
1;coastal_bunker;668.00;9.95;1934.00;1.57;0
1;coastal_bunker;673.00;9.98;1919.00;1.57;0
1;coastal_bunker;684.00;10.15;1904.00;-4.25;0
1;coastal_bunker;710.00;10.10;1898.00;-4.00;0
1;coastal_bunker;686.00;10.13;1901.00;-3.49;0
1;coastal_bunker;772.00;10.05;1889.00;-3.61;0
1;coastal_bunker;508.00;10.07;1861.00;-3.93;0
1;coastal_bunker;485.00;9.50;1848.00;-2.27;0
1;coastal_bunker;435.00;10.10;1837.00;-3.61;0
1;coastal_bunker;459.00;9.93;1684.00;0.38;0
1;coastal_bunker;487.00;9.50;1698.00;-1.03;0
1;coastal_bunker;515.00;10.03;1679.00;-1.33;0
1;coastal_bunker;522.00;9.50;1648.00;-0.88;0
1;coastal_bunker;527.00;9.82;1622.00;-1.57;0
1;dockyard;765.00;9.90;1895.00;-4.56;0
1;anti_air_building;456.00;10.32;1794.00;4.03;0
1;anti_air_building;449.00;10.90;1762.00;1.87;0
1;anti_air_building;740.00;10.18;1800.00;3.09;0
1;synthetic_refinery;517.00;10.70;1761.00;6.10;0
1;fuel_silo;642.00;10.68;1894.00;2.48;0
1;radar_station;598.00;10.53;1805.00;6.26;0
1;rocket_site;468.00;10.28;1792.00;0.42;0
1;nuclear_reactor;569.00;13.48;1708.00;4.54;0
2;arms_factory;786.00;9.98;1840.00;5.41;0
2;arms_factory;791.00;10.73;1798.00;5.51;0
2;arms_factory;802.00;10.93;1782.00;3.35;0
2;arms_factory;783.00;11.28;1779.00;6.01;0
2;arms_factory;802.00;10.25;1799.00;2.40;0
2;arms_factory;805.00;9.90;1830.00;3.96;0
2;industrial_complex;769.00;10.45;1813.00;1.80;0
2;industrial_complex;788.00;10.28;1827.00;3.00;0
2;industrial_complex;794.00;9.98;1837.00;0.84;0
2;industrial_complex;783.00;10.10;1834.00;2.40;0
2;industrial_complex;797.00;10.30;1807.00;5.07;0
2;industrial_complex;770.00;10.88;1775.00;1.45;0
2;air_base;777.00;10.40;1822.00;4.47;0
2;naval_base;789.00;9.93;1875.00;-4.25;10680
2;naval_base;808.00;9.95;1853.00;1.57;10680
2;bunker;800.00;10.07;1823.00;1.35;0
2;bunker;780.00;10.60;1811.00;1.46;0
2;bunker;802.00;11.05;1781.00;5.58;0
2;bunker;786.00;11.00;1785.00;1.96;0
2;bunker;786.00;10.63;1797.00;6.08;0
2;bunker;822.00;9.90;1826.00;6.18;0
2;bunker;784.00;9.90;1873.00;4.02;0
2;bunker;806.00;9.90;1854.00;0.41;0
2;bunker;800.00;9.90;1839.00;3.07;0
2;bunker;778.00;10.07;1839.00;6.09;0
2;bunker;808.00;9.90;1837.00;2.47;0
2;bunker;775.00;10.90;1796.00;5.13;0
2;bunker;795.00;10.28;1804.00;1.52;0
2;bunker;776.00;10.03;1850.00;4.54;0
2;coastal_bunker;806.00;10.03;1860.00;1.57;0
2;coastal_bunker;798.00;9.90;1869.00;-4.25;0
2;dockyard;797.00;9.90;1870.00;-4.25;0
2;anti_air_building;804.00;10.10;1810.00;1.52;0
2;anti_air_building;802.00;10.10;1818.00;4.19;0
2;anti_air_building;798.00;9.90;1841.00;2.03;0
2;synthetic_refinery;786.00;10.75;1800.00;5.05;0
2;fuel_silo;791.00;9.90;1859.00;6.25;0
2;radar_station;795.00;10.07;1823.00;4.10;0
2;rocket_site;774.00;10.98;1791.00;0.47;0
2;nuclear_reactor;808.00;9.90;1832.00;2.04;0
3;arms_factory;854.00;9.90;1831.00;3.35;0
3;arms_factory;887.00;9.90;1815.00;6.01;0
3;arms_factory;873.00;9.90;1809.00;2.40;0
3;arms_factory;868.00;9.90;1844.00;3.96;0
3;arms_factory;843.00;9.90;1815.00;1.80;0
3;arms_factory;885.00;9.90;1820.00;3.00;0
3;industrial_complex;905.00;9.90;1833.00;0.84;0
3;industrial_complex;870.00;9.90;1852.00;2.40;0
3;industrial_complex;837.00;9.90;1844.00;5.07;0
3;industrial_complex;847.00;9.90;1824.00;1.45;0
3;industrial_complex;881.00;9.90;1833.00;4.47;0
3;industrial_complex;827.00;9.90;1852.00;0.85;0
3;air_base;874.00;9.90;1861.00;3.51;0
3;naval_base;815.00;9.50;1847.00;-2.68;10680
3;naval_base;907.00;9.90;1854.00;-3.46;10026
3;naval_base;831.00;9.95;1859.00;-2.64;10004
3;naval_base;853.00;9.90;1859.00;-2.68;10004
3;naval_base;925.00;9.90;1818.00;-4.49;10560
3;naval_base;917.00;9.50;1852.00;-1.57;10026
3;naval_base;910.00;9.50;1860.00;-1.57;10026
3;naval_base;889.00;9.50;1868.00;-1.57;10766
3;naval_base;864.00;9.85;1862.00;-2.19;10004
3;naval_base;926.00;9.93;1835.00;1.57;10560
3;naval_base;916.00;9.90;1847.00;-3.93;10026
3;naval_base;809.00;9.82;1865.00;0.79;10680
3;bunker;896.00;9.90;1813.00;1.52;0
3;bunker;915.00;9.90;1824.00;4.54;0
3;bunker;829.00;9.98;1817.00;5.74;0
3;bunker;846.00;9.90;1824.00;3.58;0
3;bunker;912.00;9.90;1838.00;5.14;0
3;bunker;813.00;9.90;1864.00;1.52;0
3;bunker;866.00;9.90;1853.00;4.19;0
3;bunker;887.00;9.90;1815.00;2.03;0
3;bunker;873.00;9.90;1806.00;5.05;0
3;bunker;831.00;9.90;1826.00;6.25;0
3;bunker;868.00;9.90;1837.00;4.09;0
3;bunker;858.00;9.90;1848.00;0.47;0
3;bunker;823.00;9.90;1839.00;2.04;0
3;bunker;864.00;9.90;1830.00;4.70;0
3;bunker;896.00;9.90;1845.00;2.54;0
3;bunker;886.00;9.90;1826.00;3.74;0
3;bunker;890.00;9.90;1836.00;0.48;0
3;bunker;915.00;9.90;1834.00;3.14;0
3;bunker;852.00;9.90;1849.00;5.81;0
3;bunker;854.00;9.90;1834.00;2.54;0
3;bunker;820.00;10.13;1798.00;5.21;0
3;bunker;885.00;10.07;1869.00;1.59;0
3;bunker;915.00;9.57;1855.00;4.25;0
3;bunker;909.00;9.50;1861.00;0.99;0
3;coastal_bunker;886.00;9.50;1868.00;-1.57;0
3;coastal_bunker;826.00;9.65;1854.00;-2.68;0
3;coastal_bunker;887.00;9.65;1859.00;-4.09;0
3;coastal_bunker;903.00;10.07;1857.00;-3.46;0
3;coastal_bunker;927.00;9.68;1829.00;1.57;0
3;coastal_bunker;916.00;9.95;1848.00;-3.93;0
3;coastal_bunker;809.00;9.50;1861.00;0.79;0
3;coastal_bunker;925.00;9.95;1822.00;-4.49;0
3;coastal_bunker;839.00;9.90;1860.00;-2.64;0
3;coastal_bunker;905.00;9.50;1865.00;-1.57;0
3;coastal_bunker;913.00;9.50;1858.00;-1.57;0
3;coastal_bunker;844.00;9.90;1859.00;-2.68;0
3;dockyard;816.00;9.98;1862.00;0.79;0
3;anti_air_building;906.00;9.90;1850.00;0.20;0
3;anti_air_building;897.00;9.90;1821.00;3.22;0
3;anti_air_building;866.00;10.00;1828.00;5.88;0
3;synthetic_refinery;842.00;9.90;1856.00;2.26;0
3;fuel_silo;923.00;9.90;1831.00;0.11;0
3;radar_station;869.00;9.98;1830.00;3.30;0
3;rocket_site;828.00;10.00;1820.00;5.79;0
3;nuclear_reactor;829.00;9.95;1801.00;0.71;0
4;arms_factory;721.00;11.50;1668.00;2.40;0
4;arms_factory;666.00;14.50;1657.00;3.96;0
4;arms_factory;691.00;11.20;1679.00;1.80;0
4;arms_factory;704.00;12.07;1682.00;3.00;0
4;arms_factory;669.00;13.80;1667.00;0.84;0
4;arms_factory;696.00;12.80;1616.00;2.40;0
4;industrial_complex;723.00;11.28;1667.00;5.07;0
4;industrial_complex;668.00;12.00;1676.00;1.45;0
4;industrial_complex;692.00;11.20;1678.00;4.47;0
4;industrial_complex;676.00;13.05;1645.00;0.85;0
4;industrial_complex;728.00;16.60;1599.00;3.51;0
4;industrial_complex;695.00;13.50;1615.00;1.35;0
4;air_base;689.00;11.78;1653.00;1.46;0
4;bunker;669.00;11.88;1675.00;5.58;0
4;bunker;698.00;15.63;1613.00;1.96;0
4;bunker;683.00;11.00;1682.00;6.08;0
4;bunker;727.00;13.98;1621.00;6.18;0
4;bunker;676.00;14.05;1661.00;4.02;0
4;bunker;724.00;11.10;1656.00;0.41;0
4;bunker;701.00;12.25;1677.00;3.07;0
4;bunker;682.00;16.58;1635.00;6.09;0
4;bunker;686.00;11.45;1675.00;2.47;0
4;bunker;662.00;9.50;1682.00;5.13;0
4;bunker;704.00;12.15;1647.00;1.52;0
4;bunker;714.00;11.82;1668.00;4.54;0
4;bunker;669.00;17.23;1641.00;5.74;0
4;bunker;713.00;12.00;1643.00;3.58;0
4;bunker;740.00;11.35;1644.00;5.14;0
4;bunker;697.00;11.95;1665.00;1.52;0
4;bunker;727.00;12.70;1629.00;4.19;0
4;bunker;685.00;12.07;1614.00;2.03;0
4;bunker;651.00;16.60;1652.00;5.05;0
4;anti_air_building;666.00;11.23;1683.00;6.25;0
4;anti_air_building;719.00;13.20;1639.00;4.09;0
4;anti_air_building;716.00;14.70;1614.00;0.47;0
4;synthetic_refinery;651.00;16.60;1652.00;2.04;0
4;fuel_silo;723.00;11.70;1649.00;4.70;0
4;radar_station;699.00;15.03;1640.00;4.03;0
4;rocket_site;671.00;11.65;1682.00;3.74;0
4;nuclear_reactor;742.00;11.93;1632.00;0.48;0
5;arms_factory;1043.00;9.95;1844.00;3.00;0
5;arms_factory;1026.00;10.00;1824.00;0.84;0
5;arms_factory;1093.00;10.03;1831.00;2.40;0
5;arms_factory;1024.00;10.00;1817.00;5.07;0
5;arms_factory;1113.00;9.90;1856.00;1.45;0
5;arms_factory;1093.00;9.90;1818.00;4.47;0
5;industrial_complex;1075.00;10.00;1767.00;0.85;0
5;industrial_complex;1065.00;10.13;1828.00;3.51;0
5;industrial_complex;1092.00;9.90;1767.00;1.35;0
5;industrial_complex;1059.00;10.07;1822.00;1.46;0
5;industrial_complex;1060.00;10.07;1821.00;5.58;0
5;industrial_complex;1112.00;9.90;1845.00;1.96;0
5;air_base;1032.00;10.03;1825.00;6.08;0
5;naval_base;1049.00;9.50;1863.00;-2.27;10545
5;naval_base;1108.00;9.85;1773.00;-2.68;10514
5;naval_base;1104.00;9.93;1839.00;1.03;9942
5;naval_base;1062.00;9.57;1748.00;-1.57;9680
5;naval_base;1041.00;9.78;1817.00;0.20;10214
5;naval_base;1110.00;9.60;1841.00;0.00;9942
5;naval_base;1061.00;9.80;1817.00;0.40;9842
5;naval_base;1045.00;9.75;1812.00;-2.82;10214
5;naval_base;1038.00;9.53;1770.00;-2.03;10635
5;naval_base;1039.00;9.93;1855.00;-2.36;10545
5;naval_base;1086.00;9.50;1812.00;-1.57;9842
5;naval_base;1088.00;10.05;1789.00;-3.46;9842
5;naval_base;1107.00;9.90;1862.00;-3.14;10103
5;naval_base;1095.00;10.00;1824.00;1.57;9942
5;naval_base;1043.00;9.80;1809.00;-1.57;10214
5;naval_base;1067.00;10.07;1757.00;0.38;9680
5;naval_base;1087.00;9.57;1764.00;-0.79;9680
5;naval_base;1055.00;10.03;1799.00;-3.93;9842
5;naval_base;1043.00;9.57;1787.00;-0.46;10214
5;naval_base;1010.00;9.85;1825.00;-1.99;9531
5;naval_base;1126.00;10.20;1863.00;-3.02;10103
5;naval_base;1068.00;9.95;1865.00;-3.28;9532
5;naval_base;1027.00;10.03;1807.00;0.46;10214
5;naval_base;1058.00;9.50;1776.00;-1.29;9680
5;naval_base;1095.00;9.50;1781.00;0.79;10514
5;naval_base;1076.00;9.82;1879.00;-1.11;9532
5;naval_base;1082.00;9.53;1764.00;-0.40;9680
5;naval_base;1062.00;9.75;1754.00;-1.57;9680
5;naval_base;1067.00;9.57;1786.00;-2.60;9842
5;naval_base;1059.00;9.80;1872.00;-3.73;9532
5;naval_base;1053.00;10.10;1757.00;1.57;9680
5;naval_base;1023.00;9.68;1833.00;-2.36;10545
5;naval_base;1096.00;9.93;1873.00;-4.19;10103
5;naval_base;1098.00;10.10;1822.00;1.57;9842
5;naval_base;1082.00;9.50;1822.00;0.14;9842
5;naval_base;1035.00;9.50;1777.00;0.00;10635
5;naval_base;1044.00;10.07;1819.00;0.29;10214
5;bunker;1064.00;10.03;1825.00;2.61;0
5;bunker;1092.00;9.93;1860.00;2.71;0
5;bunker;1031.00;9.90;1852.00;0.55;0
5;bunker;1083.00;9.98;1871.00;3.21;0
